9.8532e+05,8067.2,2015.3,1893.4,4158.5,4370.4,880.3,2816.5,1.0183e-11,1.5295e-11,645,315.18,2.2068e-12,1.4398e-11,3.3862e-13,1055.1,3.8333e-12,6.3542e-12,8.0777e-12,1.8453e-11,2.2827e-11,1.0004e-11,1.5159e-11,768.33,254.32,2.2165e-12,1.4229e-11,3.3855e-13,870.73,3.8243e-12,6.2934e-12,8.0295e-12,1.7726e-11,2.2781e-11,9.4619e-12,1.4794e-11,2957.1,310.8,2.2066e-12,1.4371e-11,3.3906e-13,890.65,3.8107e-12,6.3507e-12,7.8754e-12,1.8149e-11,2.2707e-11
1.0838e+06,8399,2224.8,2000.7,4173.5,4392.3,896.45,3110.3,10.384,14.658,647.69,294.63,2.4582,18.723,0.41541,1172.4,4.3802,7.2021,8.9793,17.504,25.366,10.023,14.959,645.8,247.39,2.4458,19.512,0.41574,993.67,4.4209,7.2542,9.3052,18.89,26.595,10.222,19.322,3019.2,290.08,2.4585,18.754,0.41652,747.73,4.3939,7.1467,9.381,17.18,27.248
1.0806e+06,8067.2,2016.2,1901.9,4149,4370.4,880.3,2816.5,10.488,12.672,639.63,284,2.8165,21.928,0.49048,970.64,4.7098,7.7701,9.3958,19.258,32.455,9.4495,13.109,655.12,240.98,2.7046,22.848,0.49255,880.65,4.7307,7.6603,9.5918,20.601,34.003,13.099,19.868,2997,280.2,2.8183,22.015,0.50227,744.78,4.8157,7.7895,9.8778,19.346,26.9
1.0838e+06,14453,3932.6,3989.5,6530.8,4370.4,880.3,9202.2,3.6143e-14,5.2013e-14,641.88,327.79,7.5302e-15,5.2882e-14,1.1442e-15,2962.9,1.2703e-14,2.0899e-14,2.5986e-14,5.6559e-14,7.2899e-14,3.4955e-14,5.195e-14,743.47,234.1,7.5607e-15,5.2847e-14,1.1446e-15,3011.9,1.2766e-14,2.0903e-14,2.6304e-14,5.5802e-14,7.3994e-14,3.5754e-14,5.4371e-14,2985.1,318.41,7.5289e-15,5.2894e-14,1.1461e-15,3227.3,1.2599e-14,2.0554e-14,2.5778e-14,5.4017e-14,6.9186e-14
1.0656e+06,12126,2773.6,2274.1,7078.6,4376.5,889.08,6860.8,1.6532,2.8077,637.86,336.55,0.45072,3.4035,0.064499,1780.1,0.80516,1.3109,1.6015,2.9101,4.156,1.5766,2.7242,736.88,246.33,0.44969,3.7021,0.06455,1271.3,0.79851,1.288,1.6055,3.2044,4.1539,0.53875,3.0359,2989.4,294.34,0.45075,3.3976,0.064405,3775.7,0.82413,1.3909,1.5954,3.0589,4.7706
1.0746e+06,12835,2836.5,2341.3,7657.7,4375.4,885.46,7574.6,1.5752,2.3417,632.08,314.39,0.41397,2.9192,0.065694,1872.3,0.76003,1.2472,1.5462,2.8331,4.0775,1.4857,2.2465,758.53,253.18,0.41232,3.0806,0.065717,1311.6,0.75546,1.23,1.547,3.0808,4.0369,0.40276,2.7471,2974,307.74,0.41404,2.9178,0.065638,4358.4,0.76706,1.2897,1.5328,2.9778,4.483
9.9783e+05,8484.3,1972.3,1773.6,4738.4,4380.5,889.66,3214.1,0.3251,0.48429,608.65,372.3,0.074132,0.36967,0.011858,988.13,0.12497,0.20798,0.2662,0.56304,0.76032,0.31919,0.45732,763.81,226.07,0.074503,0.31971,0.011862,780.62,0.12528,0.2092,0.2655,0.56566,0.75889,0.36012,0.51743,3005.6,290.01,0.074139,0.36878,0.011846,1439.6,0.12464,0.20639,0.2614,0.55283,0.74906
1.0753e+06,12323,2809.2,2308.9,7205.1,4377.3,890.42,7055.6,2.371,3.7713,634.34,333.77,0.64266,4.7828,0.095053,1813.9,1.1499,1.8824,2.273,4.1752,6.0438,2.2642,3.6996,744.78,245.13,0.64041,5.1824,0.095124,1291.2,1.1426,1.8532,2.29,4.5645,6.0393,0.63957,4.3049,2981.1,294.85,0.64274,4.7774,0.094968,3902,1.1755,1.9824,2.2951,4.3765,6.8629
1.0476e+06,10707,2552.8,2109,6045.1,4379,885.5,5442.3,2.7015,4.5228,619.02,324.1,0.56788,3.9039,0.085086,1584.2,0.93904,1.5307,2.0061,3.7565,5.4592,2.5705,4.3279,726.6,234.59,0.57167,4.2078,0.085111,1121.8,0.94257,1.5317,2.0299,4.1269,5.6108,2.3614,3.7312,3013.2,313.09,0.56831,3.8951,0.085126,2694.8,0.93607,1.5335,1.9481,3.6064,5.3019
9.9493e+05,8538.4,1977.2,1899.6,4661.6,4376.8,886.47,3275.1,5.7603e-10,-2.7613e-10,601.47,331.16,8.024e-12,-5.1235e-11,2.4947e-11,1044.5,3.2184e-10,9.8602e-11,2.9428e-09,-3.0111e-09,-3.579e-09,4.9011e-10,2.1667e-09,784.27,241.1,1.6771e-09,-6.9641e-09,9.2909e-10,874.27,3.935e-07,-4.3597e-07,1.3446e-07,-1.7505e-07,3.3211e-07,-2.6157e-07,2.4186e-07,2991,314.21,1.1831e-07,-3.0508e-07,1.7455e-07,1356.3,2.1642e-05,-1.1985e-05,-1.122e-05,-3.6375e-05,1.7101e-05
1.0128e+06,8778.7,2013.8,1778.3,4986.5,4383,888.82,3506.8,2.1243,3.6917,616.87,324.15,0.31548,2.3535,0.069939,1055.3,0.49679,0.81856,1.2285,2.5755,3.8612,1.9848,3.3883,719.81,242,0.33244,2.6472,0.069975,798.69,0.50675,0.84548,1.2459,2.8385,3.9648,1.711,3.1787,3030.3,314.36,0.31612,2.3444,0.06992,1626.3,0.51422,0.80796,1.1641,2.2688,3.1939
1.0392e+06,9926.5,2362.4,2031.7,5532.4,4380.8,890.49,4655.2,2.6483,4.7253,624.86,320.43,0.4698,3.3883,0.11714,1389.9,1.038,1.6463,2.4758,4.5233,6.1764,2.4278,4.5856,724.68,243.5,0.49259,3.7164,0.11746,1036,1.0424,1.636,2.5214,4.8707,6.1334,4.0233,5.7094,3007.2,314.66,0.46852,3.3744,0.11646,2181.4,1.0161,1.5504,2.4974,4.5557,5.7917
1.0797e+06,12178,2804.8,2326.8,7046,4378.3,893.58,6905.7,3.0103,4.8644,631.73,329.22,0.82449,6.3261,0.11628,1809.3,1.4609,2.3884,2.8299,5.2072,7.5755,2.8868,4.8176,742.01,246.27,0.8209,6.9307,0.1164,1303,1.4507,2.3469,2.8619,5.7013,7.5941,0.80195,5.5571,2982.7,296.04,0.82461,6.3185,0.11611,3732.5,1.5066,2.5473,2.8941,5.4688,8.7758
1.0804e+06,10341,2463.7,2099.3,5778.3,4383.2,887.27,5070.9,7.7677,10.228,612.13,309.09,1.7035,11.383,0.22633,1469.3,3.2077,5.292,5.8042,10.808,16.826,7.3588,10.058,740.96,235.34,1.6728,11.652,0.2258,1049.1,3.226,5.2612,5.9422,11.622,16.889,5.99,10.173,2978.5,303.35,1.7054,11.371,0.22771,2423.3,3.2947,5.5372,6.0105,10.842,17.977
1.0008e+06,8817.9,2021.8,1842.4,4953.6,4379.5,889.01,3549.4,0.085932,0.14797,606.9,327.34,0.018541,0.086128,0.0029464,1086.8,0.032541,0.053796,0.069521,0.14191,0.19213,0.082829,0.13769,762.48,243.7,0.018555,0.077942,0.0029464,835.41,0.03255,0.053829,0.069229,0.14727,0.19252,0.088521,0.1333,3009.4,317.67,0.01854,0.086202,0.0029429,1625.7,0.032539,0.053769,0.067188,0.13876,0.19013
1.081e+06,12571,2846.8,2356,7367.9,4377.3,889.74,7303.7,2.6073,3.9402,630.54,318.98,0.7007,5.1358,0.10699,1867.7,1.2608,2.0707,2.5031,4.6138,6.7219,2.4816,3.8647,753.9,247.19,0.69769,5.5081,0.10706,1324.7,1.2542,2.0414,2.525,5.0251,6.7025,0.62376,4.6743,2974.7,305.69,0.70081,5.1329,0.10692,4058,1.2839,2.1625,2.5344,4.8314,7.5354
1.0796e+06,9377.9,2223.7,1957,5197.2,4386.5,884.32,4107.1,10.425,13.108,604.72,302.17,2.1768,14.349,0.29778,1224.3,3.8529,6.3925,6.9614,13.65,21.221,10.046,13.065,700.01,234.65,2.1593,15.151,0.2969,928.1,3.8884,6.4143,7.1527,14.661,21.426,6.4154,12.76,3015.9,297.16,2.1812,14.321,0.30163,1795.2,4.0227,6.7807,7.1767,13.081,21.917
1.0331e+06,10593,2531.1,2105.9,5955.9,4377.6,887.53,5327.9,0.74179,1.5328,622.21,323.4,0.11729,0.40927,0.036897,1577.9,0.31101,0.48213,0.80125,1.4348,1.7622,0.66594,1.4638,747.83,245.54,0.12684,0.55231,0.037015,1104.9,0.31084,0.47695,0.80767,1.5417,1.7187,1.3484,1.88,2999.9,316.87,0.11676,0.40262,0.036719,2630.8,0.30018,0.44621,0.77982,1.4734,1.6422
1.0642e+06,12539,2811.3,2296.7,7431,4374.8,885.23,7278.8,0.92129,1.5452,639.12,322,0.24119,1.7143,0.037921,1839.6,0.44048,0.71696,0.93146,1.6624,2.3376,0.86214,1.444,748.94,248.51,0.24155,1.8084,0.037932,1288.6,0.43698,0.70688,0.92188,1.8476,2.325,0.3222,1.5919,2980.1,308.76,0.24122,1.7128,0.037891,4131.9,0.44023,0.73906,0.88703,1.7519,2.5492
9.993e+05,8741,2002.3,1838.4,4900.3,4379.5,889.11,3472.4,0.031255,0.046517,606.61,327.81,0.0070295,0.039613,0.001091,1067.6,0.012232,0.020316,0.025559,0.055447,0.071719,0.031939,0.048198,763.47,243.21,0.0070303,0.037788,0.0010907,831.39,0.012222,0.020418,0.025446,0.054853,0.071774,0.031547,0.04397,3009.2,317.95,0.0070295,0.039633,0.0010903,1572.9,0.012188,0.020344,0.025078,0.054797,0.071591
1.0269e+06,8127.5,1862.7,1687.9,4576.9,4373.2,883.05,2871.2,7.6373,11.473,609.07,323.56,0.99723,8.6872,0.17844,873.84,1.9242,3.1002,3.7662,7.3339,11.13,7.2604,11.044,710.6,221.26,1.0079,10.259,0.17832,698.4,1.9157,3.0598,3.7798,7.8263,11.36,2.8278,5.3028,3008,307.62,0.9976,8.657,0.17916,1216.1,1.953,3.1906,3.8652,7.3005,10.827
1.0755e+06,12399,2820,2314.3,7265,4377,889.71,7132.6,2.2941,3.6028,633.95,334.05,0.61829,4.5531,0.092856,1825.7,1.1096,1.8178,2.2047,4.0519,5.8652,2.1878,3.5264,747.58,244.74,0.61617,4.9099,0.092918,1295.3,1.1029,1.7908,2.2197,4.4243,5.8547,0.62232,4.133,2979.1,295.05,0.61837,4.5484,0.092785,3964.7,1.1313,1.906,2.2208,4.245,6.6127
1.0634e+06,8141.8,1931.2,1716.4,4494.2,4384.6,890.41,2866.8,14.59,19.06,597.14,376.02,1.8201,15.163,0.34087,857.49,2.808,4.7272,6.3314,13.738,22.011,13.848,18.56,714.9,201.12,1.9197,17.369,0.3413,696.7,2.8599,4.8434,6.518,14.915,22.49,12.948,18.121,2975.4,260.07,1.8243,15.101,0.34026,1165.4,2.8646,4.5664,6.355,12.389,18.747
1.0799e+06,9810.1,2334.7,2022.4,5452.9,4384.8,886.89,4538.4,8.9412,11.514,613.14,306.05,1.9686,12.794,0.25432,1332.5,3.6233,5.9988,6.4827,12.326,19.109,8.5428,11.428,710.55,235.28,1.9324,13.184,0.2536,992.56,3.6471,5.9783,6.6498,13.214,19.191,6.4279,11.469,3002.8,300.93,1.9713,12.777,0.25686,2066.9,3.7437,6.3162,6.7381,12.2,20.435
1.0499e+06,9647.9,2290,1991.8,5366.2,4382.6,888.7,4376.6,4.9787,7.1606,614.77,315.54,1.0376,6.3578,0.16129,1312.6,1.999,3.2712,3.9007,7.3296,10.891,4.7103,7.0424,722.2,240.85,1.0346,6.6957,0.16113,981.03,2.0106,3.2595,3.9879,7.8763,10.91,4.5059,7.4643,3009.8,309.81,1.0382,6.3438,0.16208,1999.2,2.0382,3.3641,3.9828,7.2509,11.223
9.8884e+05,8191.1,1866.3,1710.5,4614.3,4374.8,884.53,2931.9,6.8344e-10,6.9393e-10,609.91,339.88,-1.9079e-10,1.6617e-10,5.7173e-11,916.53,1.555e-09,3.1483e-09,-1.1717e-09,-1.0296e-08,4.0268e-09,-1.7645e-09,1.0384e-08,762.15,224.13,4.1959e-09,-1.4317e-08,1.8958e-08,724.24,2.7487e-06,-4.5063e-06,8.3732e-07,-7.8126e-07,3.5692e-06,-1.8812e-08,4.5678e-07,3002.7,320.52,1.2962e-06,-2.5502e-06,1.7395e-06,1291.1,8.6725e-05,0.0001165,0.00030932,-0.00067451,0.00055151
1.069e+06,12980,2847.5,2342.7,7789.9,4373.9,883.45,7722.7,0.77147,1.2063,632.24,314.97,0.19588,1.3452,0.031493,1891.6,0.36395,0.59456,0.7715,1.4009,1.952,0.72129,1.1171,763.02,254.99,0.19578,1.3961,0.031495,1316,0.36081,0.58609,0.76,1.5287,1.926,0.28952,1.2803,2973.3,308.82,0.19591,1.3443,0.031451,4499.4,0.36278,0.61041,0.73265,1.4821,2.1011
1.0773e+06,13508,2963.7,2447.3,8096.7,4373.2,882.64,8251.8,0.85721,1.2204,619.17,315.06,0.21303,1.4713,0.032477,2020.2,0.39539,0.65163,0.80183,1.507,2.1223,0.81051,1.1513,780.5,253.14,0.21208,1.5023,0.032494,1404.5,0.39176,0.63979,0.79594,1.5916,2.0605,0.36287,1.4248,2967.7,309.36,0.21305,1.4701,0.032287,4810.3,0.40115,0.68394,0.78706,1.5948,2.242
1.0522e+06,11549,2679.1,2224.6,6645.6,4376.5,890.07,6282.6,1.0579,2.1662,636.56,332.73,0.3236,2.7261,0.030966,1696.7,0.56503,0.89595,1.0308,1.79,2.4915,1.0176,2.0943,716.92,253.01,0.32004,3.0707,0.031028,1241.2,0.55376,0.86389,1.0262,1.9973,2.4842,0.47604,2.2271,3014,294.85,0.3236,2.7171,0.030647,3323,0.60182,1.0241,1.0545,1.986,3.3258
1.06e+06,12377,2826.4,2298.4,7252.1,4374.7,884.9,7117.3,0.76876,1.3441,638.59,338.06,0.19177,1.3377,0.029624,1841.3,0.34727,0.56327,0.74857,1.3319,1.8537,0.72009,1.2425,747.7,244.82,0.19254,1.3854,0.029633,1297.4,0.34434,0.55577,0.73694,1.4874,1.8465,0.42076,1.2879,2982.6,297.39,0.19175,1.3348,0.029591,3963.8,0.34528,0.5788,0.69916,1.398,1.989
1.0585e+06,9540.5,2268,1984.8,5287.7,4383.7,887.31,4269.5,6.6591,8.8899,609.07,311.74,1.4117,8.6206,0.19583,1286.3,2.6197,4.3233,4.836,9.2508,14.101,6.3593,8.7907,721.95,238.93,1.3981,9.0368,0.19535,962.16,2.638,4.3175,4.9536,9.9287,14.164,4.7955,8.7468,3008.4,306.15,1.4137,8.6043,0.19782,1913.3,2.7068,4.5449,4.9575,9.0402,14.752
1.024e+06,8160.5,1865.4,1678.6,4616.4,4374.8,884.55,2901.2,6.6465,10.236,611.58,324.55,0.89769,7.9108,0.15452,878.97,1.7275,2.7855,3.3938,6.5972,9.9582,6.322,9.8275,706.22,223.27,0.90672,9.3204,0.15443,697.53,1.7184,2.7473,3.4028,7.0507,10.16,3.215,5.2892,3015.4,308.91,0.89797,7.8825,0.15504,1250.3,1.7476,2.8605,3.4519,6.5382,9.7127
1.0499e+06,8438.3,1931.1,1793.6,4713.6,4396.4,887.99,3153.9,10.664,19.369,608.57,297.45,1.2423,21.246,0.11403,943.33,2.6571,4.1792,4.1436,7.1918,10.991,10.338,19.021,729.94,229.42,1.1949,26.033,0.11336,747.64,2.5749,3.9265,4.0737,7.761,11.516,2.4896,3.735,2992.3,289.02,1.2407,21.145,0.11604,1371.6,2.6315,4.4736,4.4592,7.9298,12.448
1.0022e+06,8793,2013.8,1823.1,4956.2,4379.8,889.12,3524.1,0.30926,0.53937,609,327.18,0.067079,0.30085,0.010543,1074.6,0.11815,0.19518,0.25149,0.50632,0.6943,0.29488,0.49627,754.26,243.35,0.067049,0.269,0.010544,822.57,0.11814,0.19492,0.2505,0.52988,0.69569,0.32243,0.48716,3014.1,317.51,0.067073,0.30113,0.010529,1621.6,0.11785,0.19534,0.24317,0.49571,0.68956
1.0549e+06,9782.1,2325.9,2018.1,5438.1,4382.7,889.07,4510.3,5.2822,7.6447,616.58,314.59,1.1018,7.1533,0.17528,1344.1,2.1307,3.4819,4.1899,7.8455,11.641,4.9878,7.5186,721.76,240.33,1.0997,7.5068,0.17517,1004.7,2.1427,3.4671,4.2839,8.4257,11.654,5.059,8.1622,3005.7,309.05,1.1022,7.1383,0.1759,2071.9,2.1665,3.5589,4.2961,7.8049,11.959
9.8845e+05,8262.8,1853,1709.9,4699.9,4370.7,880.61,3011.5,-1.4911e-11,1.7398e-11,610.24,317.15,-4.3811e-12,-3.8088e-12,-2.8599e-12,925.64,-2.853e-10,3.3757e-10,-1.7211e-10,4.74e-10,-1.8777e-10,2.1401e-11,-9.6269e-10,732.51,251.75,-9.7405e-10,3.3198e-09,-2.3105e-09,725.66,2.7057e-09,2.2042e-08,-5.4383e-08,-2.751e-07,3.508e-07,-1.9656e-07,3.0419e-08,3028,311.71,-1.5874e-07,2.6806e-07,-5.3791e-07,1360.2,-9.9627e-05,-8.6258e-05,8.4777e-05,0.00026,-0.00034665
1.0126e+06,8231.8,1857.1,1703.6,4671.1,4379.3,888.59,2963.9,3.5688,5.9093,612.29,311.56,0.533,4.9458,0.092624,903.39,0.99766,1.6208,2.0479,4.0617,6.0764,3.3668,5.6453,701.15,251.88,0.54131,6.429,0.09261,719.24,0.9958,1.6104,2.0566,4.3822,6.2121,2.7673,4.1306,3040.5,307.26,0.53339,4.9121,0.092754,1296.6,1.0053,1.6428,2.0378,3.8943,5.768
9.8987e+05,8139.4,1855.7,1687.3,4596.4,4373.8,883.59,2882,0.32013,0.0015638,615.43,337.33,0.069847,0.82612,0.0092527,900.34,0.10424,0.17589,0.18256,0.43118,0.49302,0.36184,0.23255,760.84,220.76,0.069813,0.77444,0.0092488,702.92,0.10424,0.17624,0.18297,0.38502,0.47242,0.35049,0.44692,2995.8,322.86,0.069831,0.8274,0.0092544,1274.6,0.10503,0.17442,0.19694,0.43516,0.53629
9.9489e+05,8579.3,2023.5,2047.1,4508.7,4374.9,884.7,3319.7,1.4769e-12,-9.0977e-12,596.27,317.65,3.355e-12,-6.6385e-12,-4.1517e-12,1109.5,-1.7772e-09,-5.9471e-10,3.7294e-09,-6.4335e-10,1.2664e-09,-3.0388e-09,3.1372e-09,800.24,252.27,-1.6515e-10,-3.3481e-09,-7.9483e-10,994.6,-1.5711e-07,1.0079e-07,-5.9611e-09,3.1316e-07,-1.6149e-07,7.4209e-08,2.1662e-09,2978.4,314.77,-1.2041e-07,1.6296e-07,-1.1847e-07,1215.6,-1.6017e-05,6.6616e-06,6.803e-06,1.9962e-05,-3.3605e-05
1.0665e+06,9363.2,2214.3,1945.4,5203.5,4385.3,885.62,4092.3,8.3771,10.914,609.72,306.81,1.7458,11.394,0.24842,1222.6,3.115,5.1508,5.7684,11.245,17.28,8.054,10.834,699.21,237.23,1.7362,12.084,0.24782,932.21,3.1418,5.1669,5.9159,12.086,17.44,5.6357,10.782,3021.8,301.5,1.749,11.37,0.25114,1807.4,3.2374,5.4267,5.9108,10.798,17.697
1.0538e+06,8837.5,2038.3,1850.9,4948.4,4392.4,885.3,3559.9,10.981,15.194,600.09,301.97,1.0795,14.448,0.35232,1060.7,1.2773,2.1198,4.0952,9.9017,16.089,10.541,14.839,725.5,238.33,1.2507,17.408,0.3527,806.69,1.3707,2.3922,4.3064,10.973,16.897,5.0071,14.104,2996.1,295.34,1.0852,14.382,0.35272,1596.9,1.4433,2.0173,3.901,7.5978,10.175
1.0166e+06,10009,2368.2,2073,5568.2,4373.9,883.67,4751.8,4.7432e-10,-5.0481e-11,614.04,322.77,7.1604e-11,-4.7354e-11,2.8067e-11,1431.4,1.8561e-09,-2.9948e-09,4.4956e-09,-8.0509e-09,-2.4225e-10,9.4398e-09,-7.4e-10,771.49,244.16,4.318e-09,-9.0493e-09,1.9417e-08,1057.3,1.4409e-07,-2.8912e-07,1.1178e-07,-7.4022e-07,1.9001e-08,1.5253e-06,-7.6144e-07,2988.3,316.73,4.9729e-07,-8.8774e-07,5.0562e-07,2263.1,6.2266e-06,4.6125e-06,-5.3428e-06,-2.2142e-05,-1.8708e-05
1.0789e+06,10569,2552.4,2111.7,5904.9,4382.7,886.02,5300.3,7.2979,9.715,623.6,309.05,1.573,10.011,0.21326,1552.1,2.8949,4.7899,5.355,10.107,15.711,6.9469,9.6069,705.69,238.37,1.5532,10.506,0.21283,1098.9,2.9153,4.7787,5.4929,10.886,15.853,5.332,9.008,3005.5,303.39,1.5747,9.9949,0.21429,2530,2.9603,4.9834,5.4895,9.9539,16.462
9.8871e+05,8163.3,1870.6,1729.5,4563.2,4374.9,884.68,2903.7,0.033786,0.1135,609.8,343.1,0.0041302,0.024365,0.00065424,917.43,0.0067783,0.010305,0.0085844,0.0046332,0.045835,0.017587,0.051763,772.07,221.47,0.004008,0.031046,0.00065757,735.78,0.0070988,0.0086976,0.011596,0.003757,0.046352,0.055922,0.59143,2992.2,320.02,0.0041317,0.024358,0.00065737,1250.3,0.0075861,0.010287,0.015348,0.0018215,0.046104
1.0285e+06,10080,2388,2005.7,5686.4,4379.4,890.89,4809.8,0.78341,2.4553,635.24,325.03,0.026472,0.73223,0.072081,1417.4,0.29787,0.40197,1.2212,2.0466,2.241,0.6,2.3276,719.97,244.54,0.063846,1.0965,0.072592,1030.6,0.29932,0.39592,1.2453,2.2662,2.1654,2.9379,3.7048,3011.4,318.67,0.024407,0.71701,0.070963,2343.7,0.25195,0.22667,1.2027,2.1032,1.4876
1.0229e+06,9657,2271.2,1920.6,5465.2,4380.3,890.56,4386.1,1.02,2.6285,631.24,325.74,0.11674,0.1439,0.063894,1302.9,0.43919,0.65128,1.3434,2.1965,2.7476,0.82378,2.4905,705.26,244.84,0.13969,0.38451,0.064276,958.98,0.44069,0.63926,1.3739,2.4818,2.6995,2.5811,3.4778,3030.8,318.94,0.11511,0.1333,0.062855,2102.2,0.39849,0.52795,1.3148,2.2401,2.3692
1.0607e+06,9146.2,2165.8,1937.5,5042.9,4385.9,891.02,3869.2,8.2817,10.757,603.96,308.63,1.5568,10.803,0.2617,1181.9,2.6811,4.4314,5.2999,10.702,16.477,7.9404,10.642,714.11,240.53,1.5882,11.754,0.26129,909.82,2.7188,4.4949,5.4535,11.535,16.698,5.0493,11.207,3014,303.83,1.5603,10.775,0.26419,1657.9,2.8128,4.6442,5.3444,9.8954,15.628
1.0637e+06,12138,2775.3,2271.5,7091,4376.2,888.23,6873.3,1.4522,2.4857,638.56,337.39,0.39231,2.9355,0.056734,1782.6,0.70232,1.1427,1.4116,2.5566,3.6377,1.3815,2.3952,737.08,246.19,0.39174,3.1769,0.056775,1271.1,0.69648,1.1233,1.4118,2.8214,3.6341,0.51006,2.6439,2989.7,294.43,0.39233,2.9301,0.056655,3790.2,0.71628,1.2078,1.3943,2.6851,4.1427
1.0037e+06,8645.3,1984.1,1805.8,4855.4,4381.3,889.55,3374.5,0.75614,1.3934,613.28,328.86,0.17711,0.57327,0.027047,1034.4,0.31362,0.51675,0.66599,1.3142,1.8211,0.69901,1.2018,744.14,240.89,0.17683,0.42077,0.027055,813.52,0.31306,0.51501,0.66068,1.3813,1.8204,0.84833,1.2807,3017.7,317.71,0.17707,0.57452,0.027004,1512.6,0.31082,0.51679,0.64182,1.2787,1.8276
1.0336e+06,10167,2426.3,2027.1,5713.9,4379.4,886.9,4901,1.7724,1.9698,641.59,321.04,0.34813,2.1298,0.058894,1447.7,0.62222,1.0066,1.4163,2.8617,3.7027,1.6611,2.4035,707.46,243.35,0.34829,2.2368,0.058779,1059.9,0.62427,0.97397,1.3983,2.9869,3.6927,0.056266,8.7352,3013.8,314.97,0.34798,2.1265,0.058706,2364.4,0.62441,0.97927,1.3456,2.901,3.6259
1.0292e+06,8267.8,1950.8,1683.6,4633.4,4389.5,895.93,2982.4,5.7598,9.4902,618.25,382.37,0.93664,8.0741,0.12918,902.12,1.8528,2.9634,3.3889,6.286,9.1438,5.4968,9.0903,705.22,212.84,0.92666,9.1568,0.129,716.75,1.8258,2.8779,3.3689,6.6401,9.3049,2.7845,4.7649,3028.6,272.65,0.93602,8.0322,0.12984,1290.9,1.8525,3.0879,3.4735,6.4567,9.6477
